2021-07-05 23:01:39,655 INFO    : log id: 20210705_230139
2021-07-05 23:01:39,655 INFO    : source domain: data/datasets/train_val/train
2021-07-05 23:01:39,655 INFO    : target domain: data/datasets/NEU-CLS
2021-07-05 23:01:39,655 INFO    : ##############################
2021-07-05 23:22:44,652 INFO    : epoch 183: train D loss: 0.6931, train F loss: 2.2058, source_acc 0.1394, target_acc 15.9444
2021-07-05 23:22:51,511 INFO    : epoch 184: train D loss: 0.6930, train F loss: 2.1960, source_acc 0.1477, target_acc 16.6111
2021-07-05 23:22:58,333 INFO    : epoch 185: train D loss: 0.6934, train F loss: 2.2386, source_acc 0.1322, target_acc 16.0000
2021-07-05 23:23:05,159 INFO    : epoch 186: train D loss: 0.6931, train F loss: 2.2572, source_acc 0.1294, target_acc 15.9444
2021-07-05 23:23:12,044 INFO    : epoch 187: train D loss: 0.6933, train F loss: 2.2514, source_acc 0.1145, target_acc 15.1667
2021-07-05 23:23:18,874 INFO    : epoch 188: train D loss: 0.6931, train F loss: 2.2304, source_acc 0.1145, target_acc 15.4444
2021-07-05 23:23:25,717 INFO    : epoch 189: train D loss: 0.6933, train F loss: 2.1962, source_acc 0.1499, target_acc 16.1111
2021-07-05 23:23:32,640 INFO    : epoch 190: train D loss: 0.6935, train F loss: 2.1666, source_acc 0.1864, target_acc 15.4444
2021-07-05 23:23:39,497 INFO    : epoch 191: train D loss: 0.6930, train F loss: 2.1615, source_acc 0.2046, target_acc 14.7222
2021-07-05 23:23:46,305 INFO    : epoch 192: train D loss: 0.6932, train F loss: 2.1813, source_acc 0.1648, target_acc 14.9444
2021-07-05 23:23:53,121 INFO    : epoch 193: train D loss: 0.6933, train F loss: 2.1918, source_acc 0.1488, target_acc 12.1667
2021-07-05 23:23:59,999 INFO    : epoch 194: train D loss: 0.6933, train F loss: 2.1950, source_acc 0.1222, target_acc 14.2778
2021-07-05 23:24:06,891 INFO    : epoch 195: train D loss: 0.6933, train F loss: 2.1970, source_acc 0.1488, target_acc 13.5000
